ID;Mag (I);Mag (V);Period;Uncertainty Period;A.Mag (V);A.Mag (I);Dis. Mod. W;Distance 1;Distance2;Distance 3;Distance 1 +;Distance 1 -;Distance 2 +;Distance 2 -;Distance 3 +;Distance 3 -
OGLE-LMC-CEP-2927;15,83;16,63;2,516747;0,000005;-2,04;-2,77;18,65;54.381,14;52.667,28;52.095,42;54.381,20;54.381,09;52.667,34;52.667,22;53.779,60;53.779,49
OGLE-LMC-CEP-3009;15,84;16,72;2,674648;0,000002;-2,11;-2,85;18,68;58.419,84;54.689,91;49.988,79;58.419,86;58.419,82;54.689,93;54.689,89;54.413,54;54.413,49
OGLE-LMC-CEP-0904;15,84;16,58;2,635274;0,000002;-2,10;-2,83;18,54;54.265,15;54.383,19;49.706,11;54.265,17;54.265,13;54.383,21;54.383,17;51.078,16;51.078,14
OGLE-LMC-CEP-1181;15,84;16,54;1,986843;0,000002;-1,77;-2,47;18,54;45.900,70;45.949,88;51.232,40;45.900,73;45.900,68;45.949,91;45.949,85;51.165,98;51.165,95
OGLE-LMC-CEP-0214;15,85;16,57;2,424025;0,000008;-2,00;-2,73;18,50;51.777,71;51.834,02;51.451,57;51.777,80;51.777,62;51.834,12;51.833,91;50.224,88;50.224,81
OGLE-LMC-CEP-1639;15,85;16,79;3,116426;0,000004;-2,29;-3,05;18,47;65.646,67;60.244,25;47.131,18;65.646,71;65.646,63;60.244,30;60.244,21;49.377,87;49.377,83
OGLE-LMC-CEP-2321;15,85;16,55;2,112079;0,000001;-1,84;-2,55;18,58;47.730,42;47.766,35;52.094,89;47.730,43;47.730,40;47.766,37;47.766,33;52.116,96;52.116,94
OGLE-LMC-CEP-2601;15,86;16,85;2,830581;0,000001;-2,18;-2,93;18,52;64.106,42;57.225,42;53.753,31;64.106,44;64.106,41;57.225,43;57.225,40;50.569,36;50.569,33
OGLE-LMC-CEP-0370;15,86;16,69;2,679761;0,000005;-2,12;-2,86;18,64;57.810,05;55.437,31;54.395,79;57.810,10;57.810,00;55.437,36;55.437,25;53.541,08;53.541,04
OGLE-LMC-CEP-1567;15,86;16,73;2,938841;0,000003;-2,22;-2,98;18,50;61.830,96;58.602,19;51.295,50;61.831,00;61.830,93;58.602,22;58.602,16;50.106,63;50.106,58
OGLE-LMC-CEP-0205;15,87;16,71;2,642399;0,000006;-2,10;-2,84;18,54;57.855,83;55.101,61;50.169,65;57.855,91;57.855,76;55.101,68;55.101,53;51.165,66;51.165,62
OGLE-LMC-CEP-1331;15,87;16,59;2,311110;0,000002;-1,95;-2,66;18,48;50.919,04;50.986,52;52.133,54;50.919,06;50.919,02;50.986,54;50.986,50;49.651,98;49.651,95
OGLE-LMC-CEP-2891;15,87;16,70;2,420710;0,000003;-2,00;-2,72;18,59;55.033,28;52.415,56;52.206,07;55.033,31;55.033,25;52.415,59;52.415,52;52.163,28;52.163,22
OGLE-LMC-CEP-3187;15,87;16,65;2,508933;0,000005;-2,04;-2,77;18,75;54.692,42;53.547,00;52.165,38;54.692,48;54.692,35;53.547,07;53.546,93;56.280,26;56.280,14
OGLE-LMC-CEP-0346;15,87;16,76;3,046453;0,000006;-2,27;-3,02;18,49;63.847,84;60.149,46;50.671,51;63.847,91;63.847,77;60.149,54;60.149,39;49.824,88;49.824,83
OGLE-LMC-CEP-3246;15,88;16,61;2,148984;0,000005;-1,86;-2,57;18,48;49.478,04;48.933,95;50.501,07;49.478,10;49.477,98;48.934,02;48.933,89;49.605,02;49.604,82
OGLE-LMC-CEP-0172;15,88;16,67;2,516158;0,000004;-2,04;-2,77;18,52;55.181,56;53.886,53;52.289,15;55.181,61;55.181,51;53.886,58;53.886,47;50.671,88;50.671,85
OGLE-LMC-CEP-2708;15,89;17,19;4,108037;0,000010;-2,61;-3,41;18,59;91.302,09;72.459,32;52.844,20;91.302,21;91.301,97;72.459,42;72.459,21;52.260,92;52.260,69
OGLE-LMC-CEP-0253;15,89;16,63;2,082996;0,000002;-1,82;-2,53;18,72;49.043,30;48.342,55;52.016,41;49.043,32;49.043,27;48.342,58;48.342,52;55.433,95;55.433,94
OGLE-LMC-CEP-0196;15,90;16,66;2,298489;0,000003;-1,94;-2,66;18,49;52.409,53;51.385,02;51.411,15;52.409,56;52.409,50;51.385,06;51.384,99;49.956,13;49.956,11
OGLE-LMC-CEP-1700;15,90;16,80;2,606016;0,000001;-2,08;-2,82;18,46;59.942,08;55.458,99;51.920,94;59.942,09;59.942,06;55.459,00;55.458,98;49.116,74;49.116,72
OGLE-LMC-CEP-0350;15,91;16,84;2,874475;0,000007;-2,20;-2,95;18,49;64.072,29;59.044,04;47.838,42;64.072,38;64.072,20;59.044,13;59.043,94;49.809,24;49.809,18
OGLE-LMC-CEP-2766;15,91;17,21;3,722741;0,000006;-2,50;-3,28;18,51;87.224,95;68.925,00;50.424,59;87.225,03;87.224,88;68.925,07;68.924,93;50.315,22;50.315,07
OGLE-LMC-CEP-2783;15,91;17,18;3,636998;0,000003;-2,47;-3,25;18,61;85.277,95;68.004,75;51.498,51;85.277,99;85.277,91;68.004,79;68.004,72;52.713,37;52.713,29
OGLE-LMC-CEP-0717;15,92;16,64;2,262930;0,000001;-1,92;-2,64;18,50;51.451,07;51.333,02;51.228,05;51.451,08;51.451,06;51.333,03;51.333,00;50.115,58;50.115,56
OGLE-LMC-CEP-2792;15,92;16,66;2,387229;0,000005;-1,98;-2,71;18,54;53.455,87;53.021,45;49.933,55;53.455,93;53.455,82;53.021,51;53.021,39;50.947,30;50.947,18
OGLE-LMC-CEP-3054;15,92;16,80;2,312950;0,000005;-1,95;-2,67;18,62;56.164,87;52.174,89;48.051,19;56.164,93;56.164,81;52.174,96;52.174,83;52.958,00;52.957,88
OGLE-LMC-CEP-0626;15,92;16,61;2,189692;0,000004;-1,88;-2,59;18,41;49.930,34;50.544,34;50.595,27;49.930,38;49.930,30;50.544,39;50.544,29;48.183,50;48.183,46
OGLE-LMC-CEP-2549;15,93;16,62;2,083225;0,000001;-1,83;-2,53;18,39;48.843,31;49.086,04;51.657,53;48.843,32;48.843,30;49.086,05;49.086,02;47.534,62;47.534,59
OGLE-LMC-CEP-2839;15,93;16,91;2,792376;0,000002;-2,16;-2,91;18,39;65.305,54;58.488,17;53.192,84;65.305,57;65.305,51;58.488,19;58.488,14;47.695,78;47.695,72
OGLE-LMC-CEP-2897;15,93;16,69;2,234128;0,000001;-1,91;-2,62;18,50;52.459,45;51.224,52;51.665,16;52.459,46;52.459,43;51.224,54;51.224,50;50.081,29;50.081,26
OGLE-LMC-CEP-2980;15,93;16,66;2,010310;0,000001;-1,78;-2,48;18,57;48.723,94;48.097,96;51.048,21;48.723,96;48.723,93;48.097,98;48.097,95;51.664,13;51.664,10
OGLE-LMC-CEP-0285;15,93;16,72;2,307347;0,000003;-1,94;-2,66;18,60;53.963,77;52.243,61;50.233,10;53.963,81;53.963,73;52.243,65;52.243,57;52.457,80;52.457,78
OGLE-LMC-CEP-0138;15,93;16,75;2,375425;0,000003;-1,98;-2,70;17,48;55.724,46;53.304,92;50.591,64;55.724,50;55.724,42;53.304,96;53.304,87;31.355,25;31.355,23
OGLE-LMC-CEP-3089;15,94;16,66;2,005523;0,000001;-1,78;-2,48;18,55;48.819,08;48.206,88;52.260,81;48.819,09;48.819,07;48.206,89;48.206,87;51.274,82;51.274,81
OGLE-LMC-CEP-0349;15,94;16,91;3,039870;0,000010;-2,26;-3,02;18,44;68.240,88;61.840,26;49.655,89;68.241,00;68.240,75;61.840,39;61.840,14;48.650,59;48.650,50
OGLE-LMC-CEP-2704;15,95;16,67;2,061522;0,000002;-1,81;-2,52;18,54;49.770,99;49.277,03;51.377,84;49.771,02;49.770,97;49.277,06;49.277,00;51.048,79;51.048,74
OGLE-LMC-CEP-0263;15,95;16,65;2,126925;0,000003;-1,85;-2,56;18,66;50.074,84;50.226,96;49.894,11;50.074,88;50.074,81;50.227,00;50.226,92;53.883,99;53.883,97
OGLE-LMC-CEP-3333;15,95;16,65;2,089071;0,000004;-1,83;-2,53;18,52;49.505,68;49.691,73;46.769,18;49.505,73;49.505,63;49.691,78;49.691,68;50.641,72;50.641,50
OGLE-LMC-CEP-2773;15,95;17,14;3,514661;0,000008;-2,43;-3,21;18,49;81.941,09;67.869,41;51.441,01;81.941,19;81.940,99;67.869,50;67.869,32;49.935,74;49.935,54
OGLE-LMC-CEP-0721;15,95;16,92;2,926584;0,000003;-2,22;-2,97;18,50;67.179,50;60.929,97;57.124,09;67.179,54;67.179,46;60.930,01;60.929,93;50.181,77;50.181,74
OGLE-LMC-CEP-0998;15,95;16,70;2,167555;0,000002;-1,87;-2,58;18,71;51.785,48;50.937,75;51.123,17;51.785,51;51.785,45;50.937,77;50.937,72;55.316,12;55.316,10
OGLE-LMC-CEP-2946;15,95;16,67;1,986126;0,000003;-1,77;-2,47;18,59;48.813,02;48.349,38;50.501,26;48.813,05;48.812,98;48.349,41;48.349,34;52.144,63;52.144,60
OGLE-LMC-CEP-0198;15,96;16,62;2,034987;0,000002;-1,80;-2,50;18,45;48.236,07;49.123,34;48.292,54;48.236,09;48.236,05;49.123,36;49.123,32;48.872,76;48.872,75
OGLE-LMC-CEP-0441;15,96;16,71;2,262347;0,000003;-1,92;-2,64;18,50;53.104,91;52.327,51;27.035,58;53.104,94;53.104,87;52.327,55;52.327,47;50.153,11;50.153,08
OGLE-LMC-CEP-0215;15,96;16,82;2,545205;0,000006;-2,06;-2,79;18,55;59.573,89;56.189,37;53.120,81;59.573,96;59.573,81;56.189,45;56.189,29;51.345,18;51.345,14
OGLE-LMC-CEP-0885;15,96;16,88;2,753919;0,000003;-2,15;-2,89;18,51;63.904,87;58.948,79;50.860,46;63.904,91;63.904,83;58.948,83;58.948,75;50.376,43;50.376,39
OGLE-LMC-CEP-1169;15,97;17,00;2,845161;0,000002;-2,19;-2,93;18,62;68.658,30;60.244,88;49.939,26;68.658,32;68.658,28;60.244,90;60.244,86;53.039,83;53.039,80
OGLE-LMC-CEP-3193;15,97;16,82;2,472368;0,000007;-2,02;-2,75;18,30;58.630,33;55.428,26;50.863,40;58.630,42;58.630,24;55.428,35;55.428,16;45.811,10;45.810,95
OGLE-LMC-CEP-2218;15,97;16,68;2,065632;0,000003;-1,82;-2,52;18,54;50.030,90;49.929,89;51.015,17;50.030,94;50.030,86;49.929,94;49.929,85;51.006,58;51.006,52
OGLE-LMC-CEP-2212;15,98;17,07;3,263813;0,000011;-2,35;-3,11;18,52;76.230,59;65.748,90;50.575,37;76.230,73;76.230,45;65.749,03;65.748,77;50.578,88;50.578,64
OGLE-LMC-CEP-0686;15,98;16,63;2,072210;0,000002;-1,82;-2,52;18,60;48.862,50;50.232,46;47.956,96;48.862,52;48.862,48;50.232,48;50.232,43;52.559,72;52.559,70
OGLE-LMC-CEP-2653;15,98;17,02;3,133491;0,000004;-2,30;-3,06;18,37;73.059,93;64.317,72;48.261,39;73.059,98;73.059,87;64.317,77;64.317,66;47.278,07;47.277,98
OGLE-LMC-CEP-2745;15,99;17,30;3,907760;0,000004;-2,55;-3,34;18,41;93.689,19;73.509,62;56.000,83;93.689,24;93.689,13;73.509,67;73.509,57;48.067,94;48.067,82
OGLE-LMC-CEP-0428;15,99;16,64;1,962831;0,000002;-1,76;-2,45;18,53;47.862,96;48.857,81;49.265,99;47.862,98;47.862,93;48.857,84;48.857,78;50.806,14;50.806,12
OGLE-LMC-CEP-2231;15,99;17,00;2,908321;0,000004;-2,21;-2,96;18,43;69.660,24;61.802,92;51.556,85;69.660,30;69.660,19;61.802,97;61.802,87;48.471,32;48.471,24
OGLE-LMC-CEP-0094;15,99;17,03;3,212810;0,000010;-2,33;-3,09;18,51;74.349,25;65.615,68;49.046,63;74.349,37;74.349,13;65.615,79;65.615,56;50.354,46;50.354,41
OGLE-LMC-CEP-3182;15,99;17,18;3,280092;0,000007;-2,35;-3,12;18,60;80.479,10;66.432,04;50.312,99;80.479,19;80.479,01;66.432,12;66.431,96;52.520,44;52.520,18
OGLE-LMC-CEP-1856;16,00;16,70;2,075359;0,000001;-1,82;-2,52;18,22;50.690,65;50.626,50;49.154,27;50.690,66;50.690,64;50.626,51;50.626,49;43.994,48;43.994,46
OGLE-LMC-CEP-0414;16,00;16,68;1,777290;0,000003;-1,64;-2,32;18,43;46.213,72;46.302,64;49.104,50;46.213,75;46.213,68;46.302,68;46.302,60;48.437,51;48.437,49
OGLE-LMC-CEP-0340;16,01;16,71;2,144494;0,000005;-1,86;-2,57;18,47;51.656,80;51.864,29;49.016,52;51.656,86;51.656,74;51.864,36;51.864,22;49.465,35;49.465,31
OGLE-LMC-CEP-1213;16,01;16,65;1,829448;0,000002;-1,67;-2,36;18,49;46.289,12;47.195,45;48.347,86;46.289,14;46.289,09;47.195,48;47.195,42;50.001,80;50.001,77
OGLE-LMC-CEP-0494;16,02;16,95;2,726971;0,000003;-2,14;-2,88;18,59;65.562,18;60.245,83;50.942,10;65.562,22;65.562,14;60.245,87;60.245,79;52.294,71;52.294,67
OGLE-LMC-CEP-2881;16,02;17,04;2,897505;0,000009;-2,21;-2,96;18,54;70.683,97;62.494,77;53.325,10;70.684,09;70.683,86;62.494,88;62.494,66;51.161,09;51.160,94
OGLE-LMC-CEP-3058;16,02;16,97;2,586469;0,000003;-2,08;-2,81;18,56;64.355,50;58.428,02;53.779,54;64.355,53;64.355,47;58.428,05;58.427,98;51.522,46;51.522,39
OGLE-LMC-CEP-1788;16,03;16,87;2,373710;0,000003;-1,98;-2,70;18,47;58.651,40;55.613,49;49.694,43;58.651,43;58.651,37;55.613,53;55.613,45;49.542,08;49.542,04
OGLE-LMC-CEP-0853;16,03;17,06;3,027402;0,000003;-2,26;-3,01;18,67;73.028,34;64.447,55;48.262,23;73.028,38;73.028,31;64.447,59;64.447,52;54.231,08;54.231,05
OGLE-LMC-CEP-1342;16,03;16,66;1,876477;0,000001;-1,70;-2,39;18,51;47.093,97;48.448,09;88.149,95;47.093,98;47.093,96;48.448,10;48.448,07;50.312,99;50.312,98
OGLE-LMC-CEP-0324;16,04;17,09;3,190592;0,000005;-2,32;-3,08;18,51;76.219,71;66.590,09;50.794,55;76.219,77;76.219,64;66.590,16;66.590,03;50.295,28;50.295,24
OGLE-LMC-CEP-1563;16,04;16,78;1,984006;0,000001;-1,77;-2,47;18,66;51.343,79;50.178,09;54.741,75;51.343,81;51.343,78;50.178,11;50.178,08;53.976,43;53.976,42
OGLE-LMC-CEP-1977;16,05;16,69;1,644209;0,000001;-1,55;-2,22;18,62;44.516,51;45.127,37;48.824,52;44.516,52;44.516,49;45.127,38;45.127,35;52.950,31;52.950,29
OGLE-LMC-CEP-2880;16,05;17,17;3,493634;0,000006;-2,42;-3,20;18,59;83.120,88;70.846,65;51.445,89;83.120,96;83.120,81;70.846,73;70.846,58;52.165,47;52.165,30
OGLE-LMC-CEP-1812;16,05;16,71;1,312903;0,000001;-1,29;-1,93;18,54;39.749,92;39.549,19;50.394,49;39.749,93;39.749,90;39.549,20;39.549,17;50.972,83;50.972,82
OGLE-LMC-CEP-1924;16,07;16,71;1,874495;0,000000;-1,70;-2,39;18,45;48.097,25;49.317,70;53.454,42;48.097,26;48.097,25;49.317,71;49.317,69;48.870,00;48.870,00
OGLE-LMC-CEP-2764;16,09;17,36;2,924950;0,000002;-2,22;-2,97;18,53;82.168,85;64.756,93;52.478,12;82.168,88;82.168,82;64.756,95;64.756,90;50.863,43;50.863,38
OGLE-LMC-CEP-1186;16,09;16,76;1,799188;0,000002;-1,66;-2,34;18,56;48.284,85;48.526,47;51.424,35;48.284,87;48.284,83;48.526,49;48.526,44;51.596,11;51.596,08
OGLE-LMC-CEP-1227;16,10;16,72;1,794579;0,000000;-1,65;-2,34;18,46;47.338,66;48.563,95;50.508,83;47.338,67;47.338,66;48.563,96;48.563,95;49.120,01;49.120,00
OGLE-LMC-CEP-2931;16,11;17,40;3,405056;0,000004;-2,39;-3,17;18,33;90.772,51;71.691,11;52.831,73;90.772,56;90.772,46;71.691,16;71.691,07;46.375,05;46.375,01
OGLE-LMC-CEP-2039;16,12;16,76;1,581743;0,000001;-1,51;-2,17;18,51;44.888,87;45.457,40;48.740,16;44.888,88;44.888,86;45.457,41;45.457,39;50.314,77;50.314,75
OGLE-LMC-CEP-1255;16,12;16,81;1,928477;0,000001;-1,74;-2,43;18,62;51.109,83;51.257,67;50.426,90;51.109,84;51.109,83;51.257,68;51.257,67;52.955,42;52.955,41
OGLE-LMC-CEP-2463;16,13;16,91;1,851911;0,000004;-1,69;-2,38;18,52;52.469,76;50.195,19;54.339,70;52.469,82;52.469,70;50.195,25;50.195,13;50.538,18;50.538,09
OGLE-LMC-CEP-0593;16,13;16,84;2,069065;0,000002;-1,82;-2,52;18,77;53.854,67;53.652,60;50.859,28;53.854,70;53.854,64;53.652,64;53.652,57;56.797,01;56.796,98
OGLE-LMC-CEP-0281;16,13;17,08;2,591706;0,000005;-2,08;-2,81;18,54;67.741,50;61.538,27;50.451,40;67.741,56;67.741,43;61.538,33;61.538,20;51.144,71;51.144,68
OGLE-LMC-CEP-1298;16,14;16,81;1,858074;0,000000;-1,69;-2,38;18,57;50.104,83;50.526,93;51.296,87;50.104,84;50.104,83;50.526,94;50.526,93;51.723,49;51.723,48
OGLE-LMC-CEP-1293;16,14;16,84;1,824670;0,000005;-1,67;-2,36;18,49;50.381,65;50.052,12;48.733,70;50.381,72;50.381,58;50.052,20;50.052,05;49.800,34;49.800,27
OGLE-LMC-CEP-0861;16,15;16,87;1,830808;0,000002;-1,68;-2,36;18,56;51.103,56;50.291,27;51.114,51;51.103,60;51.103,53;50.291,31;50.291,24;51.455,37;51.455,35
OGLE-LMC-CEP-2466;16,15;16,85;1,780392;0,000002;-1,64;-2,33;18,58;49.839,69;49.505,98;51.773,01;49.839,72;49.839,67;49.506,00;49.505,95;51.890,50;51.890,46
OGLE-LMC-CEP-1238;16,15;17,22;2,847088;0,000005;-2,19;-2,93;18,59;76.111,47;65.719,70;50.966,05;76.111,54;76.111,39;65.719,77;65.719,63;52.174,94;52.174,86
OGLE-LMC-CEP-2718;16,15;17,32;3,452496;0,000012;-2,41;-3,18;18,47;88.300,49;73.731,02;52.366,68;88.300,64;88.300,33;73.731,17;73.730,87;49.508,45;49.508,17
OGLE-LMC-CEP-0045;16,17;16,87;1,866927;0,000002;-1,70;-2,39;18,54;51.806,23;51.351,66;51.443,80;51.806,26;51.806,19;51.351,70;51.351,63;51.053,40;51.053,39
OGLE-LMC-CEP-3194;16,17;16,91;1,615643;0,000001;-1,53;-2,20;18,53;48.647,05;47.130,16;51.596,09;48.647,06;48.647,04;47.130,17;47.130,15;50.801,18;50.801,16
OGLE-LMC-CEP-1222;16,17;16,90;1,937445;0,000005;-1,74;-2,44;18,53;53.478,65;52.669,72;51.492,90;53.478,73;53.478,57;52.669,81;52.669,63;50.835,67;50.835,55
OGLE-LMC-CEP-3012;16,17;16,89;1,624008;0,000001;-1,54;-2,21;18,47;48.534,89;47.450,07;50.086,21;48.534,90;48.534,88;47.450,09;47.450,06;49.467,30;49.467,28
OGLE-LMC-CEP-2283;16,18;16,82;1,774136;0,000000;-1,64;-2,32;18,58;49.086,16;50.135,53;50.076,70;49.086,16;49.086,15;50.135,54;50.135,52;52.095,07;52.095,06
OGLE-LMC-CEP-0345;16,18;17,17;2,668824;0,000013;-2,11;-2,85;18,52;71.887,74;64.112,47;51.685,70;71.887,92;71.887,56;64.112,65;64.112,29;50.528,42;50.528,33
OGLE-LMC-CEP-1789;16,19;16,90;1,752480;0,000004;-1,62;-2,31;18,36;50.618,67;49.907,23;59.815,01;50.618,74;50.618,61;49.907,30;49.907,15;46.989,60;46.989,54
OGLE-LMC-CEP-0490;16,19;16,86;1,780913;0,000003;-1,64;-2,33;18,48;50.262,40;50.458,39;54.058,32;50.262,44;50.262,36;50.458,44;50.458,35;49.740,66;49.740,63
OGLE-LMC-CEP-2760;16,19;17,56;4,358595;0,000012;-2,68;-3,49;18,57;111.637,74;86.066,50;53.035,50;111.637,91;111.637,57;86.066,64;86.066,35;51.769,10;51.768,78
OGLE-LMC-CEP-2854;16,19;17,52;4,364797;0,000012;-2,68;-3,49;18,51;109.986,86;86.258,63;50.689,23;109.987,02;109.986,69;86.258,77;86.258,48;50.369,06;50.368,74
OGLE-LMC-CEP-2688;16,21;17,45;2,947501;0,000006;-2,23;-2,98;18,51;86.156,58;68.845,61;51.626,30;86.156,66;86.156,49;68.845,69;68.845,53;50.287,50;50.287,38
OGLE-LMC-CEP-0481;16,23;16,92;1,570809;0,000002;-1,50;-2,16;18,55;48.275,85;47.687,79;52.194,59;48.275,87;48.275,82;47.687,82;47.687,76;51.197,31;51.197,29
OGLE-LMC-CEP-0941;16,23;16,85;1,727254;0,000002;-1,61;-2,29;18,56;49.084,94;50.466,92;51.418,93;49.084,98;49.084,90;50.466,96;50.466,87;51.518,74;51.518,70
OGLE-LMC-CEP-0917;16,23;16,92;1,623195;0,000001;-1,54;-2,21;18,37;49.106,38;48.742,42;50.601,99;49.106,40;49.106,35;48.742,45;48.742,40;47.100,19;47.100,17
OGLE-LMC-CEP-2186;16,24;16,90;1,707245;0,000001;-1,59;-2,27;18,70;49.893,73;50.302,28;50.763,35;49.893,74;49.893,72;50.302,29;50.302,27;54.828,91;54.828,89
OGLE-LMC-CEP-0111;16,26;16,97;1,612867;0,000001;-1,53;-2,20;18,52;50.056,16;49.074,20;53.010,81;50.056,18;50.056,15;49.074,22;49.074,18;50.501,07;50.501,07
OGLE-LMC-CEP-3038;16,26;17,13;1,986145;0,000005;-1,77;-2,47;18,63;60.275,08;55.563,97;51.132,17;60.275,16;60.275,00;55.564,06;55.563,89;53.180,05;53.179,91
OGLE-LMC-CEP-1736;16,26;17,45;2,858451;0,000002;-2,19;-2,94;18,50;84.639,65;69.299,10;50.150,09;84.639,68;84.639,61;69.299,14;69.299,07;50.179,91;50.179,87
OGLE-LMC-CEP-0213;16,27;16,88;1,650466;0,000001;-1,56;-2,23;18,66;48.573,78;50.006,23;53.628,07;48.573,79;48.573,77;50.006,24;50.006,21;54.035,75;54.035,75
OGLE-LMC-CEP-1523;16,27;16,88;1,571599;0,000001;-1,50;-2,16;18,50;47.451,12;48.656,12;49.431,40;47.451,14;47.451,11;48.656,14;48.656,11;50.094,24;50.094,22
OGLE-LMC-CEP-0168;16,27;17,03;1,754339;0,000002;-1,63;-2,31;18,47;53.747,29;52.028,11;45.117,84;53.747,33;53.747,25;52.028,15;52.028,07;49.542,97;49.542,96
OGLE-LMC-CEP-3244;16,28;16,97;1,716255;0,000002;-1,60;-2,28;18,62;51.744,80;51.422,31;54.828,90;51.744,84;51.744,77;51.422,34;51.422,27;53.005,33;53.005,25
OGLE-LMC-CEP-1985;16,29;17,04;2,025602;0,000002;-1,79;-2,49;18,42;58.438,61;57.028,27;50.350,90;58.438,65;58.438,58;57.028,31;57.028,23;48.328,03;48.327,99
OGLE-LMC-CEP-1173;16,30;16,99;1,413604;0,000001;-1,38;-2,03;18,57;47.127,57;46.311,15;50.503,72;47.127,59;47.127,56;46.311,17;46.311,14;51.801,24;51.801,23
OGLE-LMC-CEP-3060;16,32;17,46;2,704462;0,000006;-2,13;-2,87;18,74;82.552,69;68.640,35;51.078,15;82.552,78;82.552,59;68.640,44;68.640,26;56.017,00;56.016,83
OGLE-LMC-CEP-0188;16,32;17,01;1,648430;0,000002;-1,55;-2,23;18,37;51.584,08;51.251,23;49.719,51;51.584,11;51.584,05;51.251,27;51.251,20;47.172,64;47.172,62
OGLE-LMC-CEP-2564;16,32;17,39;2,908452;0,000006;-2,21;-2,96;18,65;83.405,65;71.948,33;51.893,40;83.405,74;83.405,56;71.948,41;71.948,25;53.691,44;53.691,31
OGLE-LMC-CEP-0023;16,33;17,04;1,701825;0,000002;-1,59;-2,27;18,24;53.322,27;52.307,49;49.615,93;53.322,30;53.322,24;52.307,53;52.307,46;44.533,26;44.533,26
OGLE-LMC-CEP-2358;16,33;17,07;1,746099;0,000003;-1,62;-2,30;18,66;54.684,57;53.139,61;49.871,70;54.684,62;54.684,53;53.139,65;53.139,56;54.041,93;54.041,87
OGLE-LMC-CEP-2996;16,34;17,09;1,826039;0,000006;-1,67;-2,36;18,47;56.551,79;54.804,58;53.100,41;56.551,89;56.551,69;54.804,69;54.804,48;49.411,91;49.411,74
OGLE-LMC-CEP-0790;16,34;17,02;1,492472;0,000002;-1,44;-2,10;18,60;49.143,48;48.657,80;50.778,53;49.143,52;49.143,45;48.657,84;48.657,76;52.423,31;52.423,29
OGLE-LMC-CEP-0829;16,34;17,06;1,580708;0,000002;-1,50;-2,17;18,55;51.711,46;50.493,43;50.638,07;51.711,49;51.711,43;50.493,46;50.493,40;51.397,60;51.397,58
OGLE-LMC-CEP-3100;16,38;17,32;2,329462;0,000005;-1,95;-2,67;18,43;71.468,48;64.610,74;50.315,15;71.468,56;71.468,40;64.610,82;64.610,66;48.596,40;48.596,32
OGLE-LMC-CEP-1508;16,38;17,22;1,308794;0,000000;-1,29;-1,93;18,53;50.165,98;45.911,92;50.325,78;50.165,99;50.165,98;45.911,93;45.911,92;50.699,35;50.699,35
OGLE-LMC-CEP-2396;16,38;17,10;1,477075;0,000001;-1,43;-2,08;18,49;50.612,88;49.370,28;53.127,30;50.612,90;50.612,86;49.370,31;49.370,26;49.921,49;49.921,46
OGLE-LMC-CEP-3138;16,40;17,29;1,750948;0,000004;-1,62;-2,30;18,65;60.493,39;55.022,06;50.181,75;60.493,46;60.493,32;55.022,13;55.021,98;53.589,68;53.589,59
OGLE-LMC-CEP-3155;16,41;17,23;1,798804;0,000003;-1,65;-2,34;18,66;59.890,97;56.120,73;47.278,02;59.891,03;59.890,91;56.120,79;56.120,67;53.901,24;53.901,17
OGLE-LMC-CEP-1282;16,42;17,34;1,987301;0,000001;-1,77;-2,47;18,52;66.293,78;60.026,65;50.247,93;66.293,80;66.293,76;60.026,67;60.026,63;50.675,22;50.675,21
OGLE-LMC-CEP-0289;16,43;17,12;1,462666;0,000002;-1,41;-2,07;18,56;50.814,48;50.064,00;56.944,74;50.814,51;50.814,45;50.064,03;50.063,97;51.502,95;51.502,93
OGLE-LMC-CEP-3223;16,43;17,32;1,641913;0,000002;-1,55;-2,22;18,61;59.264,82;53.762,30;49.740,64;59.264,86;59.264,78;53.762,34;53.762,27;52.750,45;52.750,37
OGLE-LMC-CEP-2700;16,47;17,71;2,999089;0,000011;-2,25;-3,00;18,60;98.109,78;78.373,96;49.272,22;98.109,96;98.109,59;78.374,13;78.373,80;52.563,14;52.562,90
OGLE-LMC-CEP-3004;16,47;17,15;1,523993;0,000001;-1,46;-2,12;18,49;52.882,61;52.452,67;49.156,70;52.882,63;52.882,59;52.452,69;52.452,65;49.928,56;49.928,53
OGLE-LMC-CEP-2643;16,49;17,20;1,289731;0,000002;-1,27;-1,91;18,54;49.454,58;47.832,57;54.362,20;49.454,62;49.454,54;47.832,61;47.832,53;51.159,48;51.159,44
OGLE-LMC-CEP-3282;16,49;17,09;1,196895;0,000001;-1,18;-1,81;18,12;45.131,73;45.810,85;50.699,35;45.131,75;45.131,71;45.810,87;45.810,82;41.985,49;41.985,45
OGLE-LMC-CEP-0519;16,50;17,23;1,679850;0,000002;-1,58;-2,25;18,64;57.768,95;56.207,78;47.842,30;57.768,98;57.768,92;56.207,81;56.207,75;53.360,00;53.359,98
OGLE-LMC-CEP-0521;16,51;17,14;1,397322;0,000001;-1,36;-2,01;18,07;50.186,67;50.522,39;50.459,23;50.186,69;50.186,64;50.522,42;50.522,37;41.111,45;41.111,43
OGLE-LMC-CEP-0130;16,53;17,89;3,412065;0,000007;-2,40;-3,17;18,42;114.190,83;87.136,10;50.847,77;114.190,96;114.190,70;87.136,21;87.135,99;48.194,96;48.194,93
